user_id;screen_name;created_at;timestamp;text_tweet;amount_tweeted;language;location;primary_geo
978396420;SustransLondon;Thu Apr 19 17:21:45 +0000 2018;1524158505333;Big shout out to all the 215 schools in London registered for #BigPedal next week! #cycling #ActiveTravel… https://t.co/O6oEAcCjRr;1.0;en;London;Hounslow, London, United Kingdom
20088425;shivgraham;Thu Apr 19 17:21:49 +0000 2018;1524158509885;Why is #Texas coming up on my #Spotify radio..... I am many things but I am not #bland!;3.0;en;UK;Camberwell, London, United Kingdom
466776210;sixnne;Thu Apr 19 17:21:52 +0000 2018;1524158512200;It’s so true that me and my neighbour have the same ex that lives like 70 miles away https://t.co/pfuc2nMyVs;1.0;en;Hertfordshire;East, England, United Kingdom
2502970844;PetaMorrant;Thu Apr 19 17:21:51 +0000 2018;1524158511689;Ahhhhh Norfolk #SummerIsHere https://t.co/ub8ADWKKQY;1.0;da;Norwich UK;East, England, United Kingdom
564828508;GabrielAkamo;Thu Apr 19 17:21:52 +0000 2018;1524158512429;@iam_Jabs @Hisroyaldopenex He who has ears, let him hear. https://t.co/jBOtSDPKGO;2.0;en;gabriel.akamo@gmail.com;Tottenham, London, United Kingdom
478065037;Masoniley_;Thu Apr 19 17:21:54 +0000 2018;1524158514617;Hybrid minds killing it in this sun ???;1.0;en;Essex;Grays, East, United Kingdom
122121489;Tommyophoto;Thu Apr 19 17:21:56 +0000 2018;1524158516789;@cassbrady Thanks Cassie! X;3.0;en;Hackney;London, England, United Kingdom
1487224332;MikScarlet;Thu Apr 19 17:21:57 +0000 2018;1524158517273;@FionaHa09210946 Anything but the Tories. Anything.;8.0;en;Camden, London;Camden Town, London, United Kingdom
41579987;dannyglennie;Thu Apr 19 17:21:58 +0000 2018;1524158518871;"Luton airport just suffered a powercut
Must be that dodgy phone charger #blownafuse #london";1.0;en;Inverness, Scotland;East, England, United Kingdom
2350244678;CitySocial_T42;Thu Apr 19 17:22:00 +0000 2018;1524158520340;Join us tonight for sunset drinks at Social 24, where our resident DJ will be playing from… https://t.co/JVs2iRDYeZ;1.0;en;City, London;51.51529516, -0.08387541
593756033;DailySURREY;Thu Apr 19 17:22:01 +0000 2018;1524158521568;Princess Anne visits Pirbright for Royal Logistics Corps' 25th anniversary parade https://t.co/ajMyDx4vPX https://t.co/voy9XOPyFY;3.0;en;Surrey, UK;51.36702146, -0.39816856
257941433;DRArrows;Thu Apr 19 17:22:02 +0000 2018;1524158522191;Bars of London - The Warwick ... HAPPY HOUR 5 till 8 https://t.co/U9yMxp3eZ1;1.0;en;B'ham/London;London, England, United Kingdom
133441087;adrian_coleman;Thu Apr 19 17:22:02 +0000 2018;1524158522081;@commuterupdate any sign of 750 at Temple Av?;1.0;en;Iwade;City of London, London, United Kingdom
984351153621172224;Carla_VECO;Thu Apr 19 17:22:02 +0000 2018;1524158522415;Sunshine beers time #beavertown #ipa https://t.co/bEjSlQ8TGn;1.0;en;London;Boxpark Shoreditch, United Kingdom
926400200;ushamalai;Thu Apr 19 17:22:05 +0000 2018;1524158525412;Northolt hill @ Northala Fields https://t.co/BvFup9bzy4;1.0;et;United kingdom;51.5401, -0.373792
351642622;chriswilliams_5;Thu Apr 19 17:22:07 +0000 2018;1524158527248;Can’t wait for this! https://t.co/7K1xYOH7IC;2.0;en;London, England;Camberwell, London, United Kingdom
29835889;EricoGianni;Thu Apr 19 17:22:09 +0000 2018;1524158529255;Thinking about how unprepared I am for this London HEAT! Anyone want to go clothes shopping with… https://t.co/rWxUdGzGur;1.0;en;London, England;51.50711486, -0.12731805
534747296;DavidBailey1975;Thu Apr 19 17:22:10 +0000 2018;1524158530190;Hottest day of the year and I’m missing an amazing BBQ back at home!! Still, the A/C here is… https://t.co/uf8Ty2N8MD;1.0;en;Gatley, England;51.40971752, -0.30113697
365384552;CGBoni;Thu Apr 19 17:22:10 +0000 2018;1524158530005;My Scottish blood cannot take this heat. https://t.co/rPwC4mfMur;1.0;en;Whitburn, West Lothian;Hillingdon, London, United Kingdom
82313393;SkyJacquie;Thu Apr 19 17:22:12 +0000 2018;1524158532313;? https://t.co/E9xeUP1oAe;1.0;und;SW London mostly ;Croydon, London, United Kingdom
752619430887251968;Unkle_Lee44;Thu Apr 19 17:22:12 +0000 2018;1524158532628;@Pablo_Tiley @Steelbookwookie @NorthernNinja77 @SteelbookZombie @crewzer34 @bluemoonmini @OneCrazedJoker @WAR3782… https://t.co/skxJKNrPVC;4.0;en;London, England;Camberwell, London, United Kingdom
706489801889980416;ShahadAlSultan4;Thu Apr 19 17:22:12 +0000 2018;1524158532780;el jw zg;3.0;pl;London, England;City of London, London, United Kingdom
2706530274;RRAMPlc;Thu Apr 19 17:22:13 +0000 2018;1524158533001;"#India Economy Recovering:   

To #grow at more than #double the rate of the #G20 nations by  @MoodysAnalytics 

Th… https://t.co/BnxkC5zbc6";1.0;en;London/India;London, England, United Kingdom
778663991434481664;Marsurv_marine;Thu Apr 19 17:22:13 +0000 2018;1524158533763;@TeyLynnJones https://t.co/HdTfDJtnM9;1.0;und;Hoo St Werburgh;Romford, London, United Kingdom
352444832;foxyfenn;Thu Apr 19 17:22:13 +0000 2018;1524158533719;What better way to end a barmy hot spring day in London! (at @BoroughMarket in London, Greater London)… https://t.co/qrTZkBFGba;1.0;en;planet La La;51.50553592, -0.09028908
735096264992378880;petergeorge1960;Thu Apr 19 17:22:15 +0000 2018;1524158535708;@0urstar82 @SaskiaJadeX Gorgeous looking lady with a heart of gold @SaskiaJadeX ?????;9.0;en;brentford middx;Hounslow, London, United Kingdom
27911490;EdwardWJSmith;Thu Apr 19 17:22:16 +0000 2018;1524158536612;@LisahGi That spare t-shirt was bloody tight;2.0;en;London, England;Hackney, London, United Kingdom
86100729;_Nathan_Lewis_;Thu Apr 19 17:22:16 +0000 2018;1524158536786;"It’s staying... Well for at least another day? ??
.
#heatwave #london #lovelondon #sun #spring #basking… https://t.co/6KUm0uscJS";2.0;en;London, England;Kensington, London, United Kingdom
1328354046;TSKDynamo;Thu Apr 19 17:22:17 +0000 2018;1524158537527;@VibrantPearl_ dis gif thing never gonna end ?? https://t.co/WetnvDVdW0;5.0;en;London, United Kingdom;London, England, United Kingdom
255099234;KatsJonouchi;Thu Apr 19 17:22:17 +0000 2018;1524158537956;You’re pretty, London. Especially in this weather. @ Crate Brewery https://t.co/K4hGTzv87K;1.0;en;London;51.5426407, -0.02262
356791634;Silver__PR;Thu Apr 19 17:22:19 +0000 2018;1524158539147;Head over to @bestfitmusic to read the rad 9/10 review of @Sloanmusic new album '12' out now on @yeproc  https://t.co/TzfJwPqjhj;2.0;en;London;Islington, London, United Kingdom
21399168;theshewolfe;Thu Apr 19 17:22:24 +0000 2018;1524158544568;Gotta love #soho #streetart #godsavethequeen ? @ London, United Kingdom https://t.co/HgKPWfI6Bp;1.0;en;London;51.50711486, -0.12731805
722073612677726211;happymattuk;Thu Apr 19 17:22:27 +0000 2018;1524158547991;"This seems a strange &amp; unlikely view. There was a huge spike in hate crime following the #Brexit vote. The… https://t.co/7hKE9zeRf9";8.0;en;London, England;Wandsworth, London, United Kingdom
1625182764;lottieheaneyX;Thu Apr 19 17:22:28 +0000 2018;1524158548450;Central line trains are C U N T S;1.0;en;;Walthamstow, London, United Kingdom
190344622;caiseyhillshaw;Thu Apr 19 17:22:30 +0000 2018;1524158550606;grab your titties for b i g;1.0;en;United Kingdom;Chertsey, South East, United Kingdom
2256803972;LukeLampard1;Thu Apr 19 17:22:30 +0000 2018;1524158550784;On a day like today, there's very little that would make me go and sit in a darkened underground room. Luckily… https://t.co/SmvVPq3PTj;1.0;en;;City of London, London, United Kingdom
14345486;sonicunion;Thu Apr 19 17:22:31 +0000 2018;1524158551170;@y3d_music If you are down here, lets do it!;2.0;en;London UK;Wandsworth, London, United Kingdom
21145706;AlexanderParker;Thu Apr 19 17:22:31 +0000 2018;1524158551236;Best meeting ever. Enlightening, and I got a free, handmade notebook from @victoria1roe and Anna Fox (who’s too coo… https://t.co/yOlOhZ1hu7;1.0;en;London, UK;Lewisham, London, United Kingdom
57312639;timbunny;Thu Apr 19 17:22:34 +0000 2018;1524158554290;@iwightradio Ice poles.;1.0;en;Orpington, Kent;Bromley, London, United Kingdom
136349004;iPragS;Thu Apr 19 17:22:36 +0000 2018;1524158556107;@BBmarathi aaj pasun start karte ahe #BiggBossMarathi pahayla any tips direct second episode pahu ka ?… https://t.co/axV6bwD57w;2.0;ro;City of London, London;Harrow, London, United Kingdom
490639922;lunarstump;Thu Apr 19 17:22:36 +0000 2018;1524158556708;I miss ryan;2.0;en;"kass ; mania squad";East, England, United Kingdom
31714114;etctrainer;Thu Apr 19 17:22:37 +0000 2018;1524158557548;Every so often you need reminding of a true genius. #prince https://t.co/3NMw3Fmvce;1.0;en;London;Enfield, London, United Kingdom
732205465380245504;DuranDuranDog;Thu Apr 19 17:22:38 +0000 2018;1524158558176;The sky is still blue at 6pm on Wimbledon Common #WarmestDayOfTheYear ??? https://t.co/cGPTfmnMsK;3.0;en;Sniffing about on Putney Heath;Wandsworth, London, United Kingdom
354790263;AshleyRobins1;Thu Apr 19 17:22:42 +0000 2018;1524158562125;"@numentalmami Fuckers.
So sorry to hear that. I thought things were turning.x";11.0;en;Surrey;Chertsey, South East, United Kingdom
1690446062;MariaSabrina78;Thu Apr 19 17:22:45 +0000 2018;1524158565094;@karkoor115 @leooadam @MercedesBenz WoW;1.0;und;Bexley Village ;Eltham, London, United Kingdom
301421688;IanGravett;Thu Apr 19 17:22:45 +0000 2018;1524158565329;@HitchinCarl @uptonhammer @JoyboySj @Nettster13 @bigknightywhu @sparkynicholls @JohnEdge60 @btallowin01… https://t.co/7fdlUsVbZk;9.0;en;Box Hill, South East;South East, England, United Kingdom
3831781115;IAmDanJordan;Thu Apr 19 17:22:47 +0000 2018;1524158567980;@MzCaramelCrunch All gone, sorry;2.0;en;Islington, England;Islington, London, United Kingdom
2527305086;unicornalpha69;Thu Apr 19 17:22:48 +0000 2018;1524158568982;@NickJTimothy Yeah yeah yeah ?I believe Theresa May ? https://t.co/nntqEEO04E some men in white coats at my door.;31.0;en;London UK;Islington, London, United Kingdom
1341772608;AngelaMarnes;Thu Apr 19 17:22:50 +0000 2018;1524158570033;Bc needed Victoria;1.0;en;;London, England, United Kingdom
3297322951;PhoebeAndSelene;Thu Apr 19 17:22:51 +0000 2018;1524158571654;@TheCatHeSay @DrSchrodinger15 @Thereluctantcat @hellocatfood @clawdiathecat @PussAndNuss @ParkerPrettycat… https://t.co/MwBsD5zkSI;3.0;en;South East, England;South East, England, United Kingdom
215086955;KyTheKid_;Thu Apr 19 17:22:52 +0000 2018;1524158572374;Raspberries over strawberries honestly;2.0;en;London;Brent, London, United Kingdom
833347595837833216;ilChilly;Thu Apr 19 17:22:52 +0000 2018;1524158572674;@LeatherBigWolf Le costole;16.0;it;London, England;Camden Town, London, Regno Unito
3179422678;boy_tango;Thu Apr 19 17:22:54 +0000 2018;1524158574371;@scott_mills Yasss;10.0;und;Leicestershire la la la;East, England, United Kingdom
911125160266215424;deptfordesquire;Thu Apr 19 17:22:54 +0000 2018;1524158574747;Cool down with a tasty beverage after work with our 2-4-£10 cocktails and £3 pints everyday 5pm… https://t.co/mfTRMSFGwE;2.0;en;29 Deptford High Street, SE8 ;51.475672, -0.0261826
3326927542;TheDreys;Thu Apr 19 17:22:55 +0000 2018;1524158575796;It’s the perfect weather to get away from it all off grid and sleep under the stars! Book online… https://t.co/shNpnQTmYl;1.0;en;South East, England;51.30945, 0.63585
19855196;RafaDavies;Thu Apr 19 17:22:56 +0000 2018;1524158576710;#nowplaying Prisoner #RyanAdams;3.0;es;London, usually at a gig;Lambeth, London, United Kingdom
738213997;loriblue6;Thu Apr 19 17:23:03 +0000 2018;1524158583014;@Sue36650435 @MickGreenhough They won't even take away the cults' charitable status which is outrageous. It is not… https://t.co/G6T8BJENoZ;5.0;en;England;United Kingdom, United Kingdom
18042848;craigfordham;Thu Apr 19 17:23:03 +0000 2018;1524158583532;@Carolemhe Thanks Carole.   Looking forward to seeing you;3.0;en;london;London, England, United Kingdom
43999336;_tasha_23;Thu Apr 19 17:23:03 +0000 2018;1524158583645;You literally waited for me to be off from twitter to appear! ? I’ll be here when you ready peanut! we will win eve… https://t.co/TUgVnRE05S;3.0;en;From Porto but now in London ;South East, England, Reino Unido
755552613463130113;CARobertson1998;Thu Apr 19 17:23:06 +0000 2018;1524158586027;@seanny02 @Hepworthclare We got the deficit down and introduced evidence based policy such as free school meals and… https://t.co/FGovInq9ER;2.0;en;Peterborough, UK/Colchester;East, England, United Kingdom
292520249;bantswithwints;Thu Apr 19 17:23:06 +0000 2018;1524158586036;Mans in white vans are out ?;2.0;en;Sutton, London;Sutton, London, United Kingdom
132270569;SaracensLaw;Thu Apr 19 17:23:07 +0000 2018;1524158587933;"Wondering if the GDPR will protect your data from being used for other purposes? 

Read our blog to find out:… https://t.co/zYnnMgHoLL";1.0;en;London, UK;City of London, London, United Kingdom
60693485;ivyngeow;Thu Apr 19 17:23:08 +0000 2018;1524158588626;@ecniumata Thank you Erin. Nice to meet you here on Twitter!;2.0;en;London, England;Wandsworth, London, United Kingdom
2648262711;terryroffey56;Thu Apr 19 17:23:09 +0000 2018;1524158589135;Wow. You set the standard Lawrence for the rest of the Chairmen in other regions. We had 25 this month which I thou… https://t.co/6eTdJ04mCY;1.0;en;kent;Poplar, London, United Kingdom
3902495536;AJNewbury94;Thu Apr 19 17:23:10 +0000 2018;1524158590069;A huge step in the right direction #MakingPlasticHistory for a #Greener world. @BNCABrent @ToryBc @GhwCurrie… https://t.co/riXW5FyXso;2.0;en;London, England;Richmond, London, United Kingdom
134189533;SimonWeller;Thu Apr 19 17:23:10 +0000 2018;1524158590566;@CardiganOfShame @ladytubedriver Used to be loads, all went mid 1990's;1.0;en;Brighton, England;City of London, London, United Kingdom
262907164;keirshiels;Thu Apr 19 17:23:11 +0000 2018;1524158591192;@silv24 Flowers.;1.0;en;London;Stratford, London, United Kingdom
924681444986892289;LeprechunAbroad;Thu Apr 19 17:23:11 +0000 2018;1524158591407;Was in #Cambridge for the weekend and stayed with an #amazing family. Then was in #London the other weekend to hear… https://t.co/RL0MWAkpob;1.0;en;London, England;Camberwell, London, United Kingdom
20212207;kibkibs;Thu Apr 19 17:23:12 +0000 2018;1524158592220;i popped a bottle and the lid hit me in the gosh darn eye https://t.co/2PsKkn0Dbh;2.0;en;London;Paddington, London, United Kingdom
1334406835;ian_goodwin66;Thu Apr 19 17:23:14 +0000 2018;1524158594529;Is it just me or are ALL the roads in Surrey SHIT! 2 flattened alloys and knackered suspension. Retweet if you thin… https://t.co/DpWknyRUxf;1.0;en;caterham,surrey;Whyteleafe, South East, United Kingdom
315161353;darrenjg87;Thu Apr 19 17:23:15 +0000 2018;1524158595758;@Se_Railway why is my train moving so slowly and why is there no air con?;1.0;en;;Sevenoaks, South East, United Kingdom
2536886377;Dinostratus;Thu Apr 19 17:23:18 +0000 2018;1524158598706;"@IMFLive @IMFNews @MikeBloomberg Reminds me Lord Kelvin “If you cannot measure it you cannot improve it"", then Pete… https://t.co/K5stLT6tJu";3.0;en;SUFFOLK;East, England, United Kingdom
188929107;Mr_Derban;Thu Apr 19 17:23:20 +0000 2018;1524158600394;Mood for tomorrow https://t.co/cd2QJqTGGe;1.0;en;Guildford, Surrey;Wandsworth, London, United Kingdom
1386287664;willchegwidden;Thu Apr 19 17:23:24 +0000 2018;1524158604301;Think I might step away from stroke tweets for a few days and head back to the more friendly ID world! Time to foll… https://t.co/FP3GSexTRK;1.0;en;London;Camden Town, London, United Kingdom
2629306527;haverhillrfc;Thu Apr 19 17:23:25 +0000 2018;1524158605057;@HannahDolman1 @codyfuk21 @Rorylee10 We always welcome new players, we made @Houses456 rugby player before returning to football;1.0;en;Haverhill;East, England, United Kingdom
22988214;JonnyBerlin84;Thu Apr 19 17:23:27 +0000 2018;1524158607422;@morley_johnny @DGoughie @talkSPORTDrive Barmaids still tell me I look like I'm in 20s. Thankfully not because of my thumbs ??????;1.0;en;gallifrey ;London, England, United Kingdom
2327629747;Fredmelodies;Thu Apr 19 17:23:28 +0000 2018;1524158608880;"Kanha re by @neetimohan18 ??
I know it’s only a singing or dancing contest but I thought I’ll… https://t.co/wWAH1N8zMo";1.0;en;United Kingdom;51.50711486, -0.12731805
97888988;DavidSouthgate;Thu Apr 19 17:23:32 +0000 2018;1524158612165;"SIGNED:
Petition: Allow Premier League and Championship football clubs to introduce safe standing https://t.co/Ks7L2oY60a";1.0;en;Cuckfield West Sussex England;Croydon, London, United Kingdom
10077242;swombat;Thu Apr 19 17:23:33 +0000 2018;1524158613889;@Bandrew Strange wording… how can it be “almost comparable”? :-) surely it just is comparable, and you just did compare it :-);2.0;en;iPhone: 51.520279,-0.117950;Hackney, London, United Kingdom
3067428735;TPR_Zermatt;Thu Apr 19 17:23:35 +0000 2018;1524158615124;@VeloceLimitless Why not F1 2001;1.0;en;England, United Kingdom;South East, England, United Kingdom
956083278;NonyeBiko;Thu Apr 19 17:23:38 +0000 2018;1524158618039;You cannot expect the full loyalty of a husband from someone you're ONLY dating. If he hasn't put a ring on it, all… https://t.co/ihVjoe9uRw;7.0;en;Westminster, United Kingdom;Kensington, London, United Kingdom
1531210658;niran_23;Thu Apr 19 17:23:41 +0000 2018;1524158621614;What a beautiful day miniplantoxford #minismu18 #minioxfordplant… https://t.co/7optqszpEa;1.0;en;London;51.50711486, -0.12731805
334023287;MarkusAllan;Thu Apr 19 17:23:42 +0000 2018;1524158622080;Galician steak about to hit the fire and some chicken for the vegetarians - looking forward to trying this steak, h… https://t.co/8OVjJlB0Uw;3.0;en;Worlds End, Berkshire;South East, England, United Kingdom
926445042566418432;SiriusRichStock;Thu Apr 19 17:23:43 +0000 2018;1524158623114;@robjupp Ditto. Although not so good for my waistline.  ??;1.0;en;;Walthamstow, London, United Kingdom
539285501;mollycheesemanx;Thu Apr 19 17:23:44 +0000 2018;1524158624465;Sunny evenings like this I miss working in the City?;1.0;en;Essex;Grays, East, United Kingdom
414283386;A2thek25;Thu Apr 19 17:23:46 +0000 2018;1524158626170;All I have been craving for the last two days is a jug of pimms.;1.0;en;London, England;Harrow, London, United Kingdom
19349701;Jim_Buckle;Thu Apr 19 17:23:55 +0000 2018;1524158635785;If you are running the #LondonMarathon on Sunday it’s not going to be PB territory.  Slow your pace for the conditi… https://t.co/kvnTCmC01B;1.0;en;Richmond upon Thames;Richmond, London, United Kingdom
560679969;RichHallSmith;Thu Apr 19 17:23:56 +0000 2018;1524158636186;Maybe one day I’ll make this list. For now I’ll just be as incredible as I can be and do things… https://t.co/0bs9Ahh9rh;1.0;en;London, England;51.526, -0.078
495248495;bolshevik1953;Thu Apr 19 17:23:58 +0000 2018;1524158638711;@sahouraxo @ProfSteveKeen You must be doing something right.....they see everyone as the enemy, unless you agree wi… https://t.co/7tirF828GI;8.0;en;Greenwich London;Greenwich, London, United Kingdom
26128170;CarducciQuartet;Thu Apr 19 17:23:58 +0000 2018;1524158638955;Wow it’s hot out there! ? ? ?Cool down with some Carducci Chill-out... ? ?? https://t.co/JuaynMm17m;1.0;en;UK;Paddington, London, United Kingdom
115352719;emsiebeee;Thu Apr 19 17:24:01 +0000 2018;1524158641953;@DanielleD_NM Looks lovely! We had lunch on the balcony today but this is way cooler. Hope you’re well ??;1.0;en;;South East, England, United Kingdom
627934116;christianxborIe;Thu Apr 19 17:24:04 +0000 2018;1524158644011;Not sure where £287 came from but I'd like to thank God and Jesus;3.0;en;UK;South East, England, United Kingdom
22310267;onyxparadise;Thu Apr 19 17:24:04 +0000 2018;1524158644459;So in love with my new #laurynhill #miseducation coloured vinyl - right on time for the 20th… https://t.co/fIWe2rfnDJ;1.0;en;london, uk;51.50711486, -0.12731805
2602987406;BastLeblanc;Thu Apr 19 17:24:05 +0000 2018;1524158645800;Work with partitioned data in AWS Glue https://t.co/7XLk6MMifS via @awscloud;1.0;en;London, England;Hackney, London, Royaume-Uni
24213028;mikimoo9;Thu Apr 19 17:24:05 +0000 2018;1524158645632;Picnic! With @binita_dave @sarcochrane and @EvaLauenstein! https://t.co/qspTL5VKL0;1.0;en;Southend-on-Sea, Essex;Tate Modern, United Kingdom
1091655462;jackclarke_;Thu Apr 19 17:24:07 +0000 2018;1524158647018;@HelenHester @LITFmag Ha – yes, a lot to cram in for sure! I'm not 100% sure if it's going to be recorded but will… https://t.co/tFmSO5fUNc;1.0;en;London;Camberwell, London, United Kingdom
216840404;BobbyManz;Thu Apr 19 17:24:07 +0000 2018;1524158647812;@DannyCook1996 ?? https://t.co/KSlPrkgzdw;2.0;und;Kilburn, London;Hammersmith, London, United Kingdom
425688514;PookyH;Thu Apr 19 17:24:08 +0000 2018;1524158648193;@RossMcGill I was listening to an audiobook with my windows down. I pulled up at the lights just as there happened… https://t.co/5H0LHpSFEF;8.0;en;London;Croydon, London, United Kingdom
1220781;RaxLakhani;Thu Apr 19 17:24:08 +0000 2018;1524158648991;Coconut Beer anyone? (at @BelgoHolborn in London, Greater London) https://t.co/j8ssg80AY8 https://t.co/SYJSlPuovM;1.0;en;Kingston upon Thames, Greater ;51.51567562, -0.119179
984454007728033792;Milos_London;Thu Apr 19 17:24:10 +0000 2018;1524158650793;Ostra Gold selection in our market! https://t.co/N6GGtuq7gf;3.0;en;1 Regent Street St James´s, London;City of London, London, United Kingdom
1618094582;palitodejoly;Thu Apr 19 17:24:11 +0000 2018;1524158651341;@Aen1485 I love (1) man;22.0;en;London, England;Camberwell, London, Reino Unido
604890801;Rogertechnic;Thu Apr 19 17:24:12 +0000 2018;1524158652171;Picking up car now!;1.0;en;Essex, UK;East, England, United Kingdom
18104364;StarryJC;Thu Apr 19 17:24:12 +0000 2018;1524158652575;The cutest little cafe inside a very pretty store. Best banana split I've ever had #london… https://t.co/EUoDDvXxZ3;3.0;en;Ottawa;51.5083293, -0.13837799
488027518;InterClubLondon;Thu Apr 19 17:24:12 +0000 2018;1524158652662;"You can’t ask that... ?
What next? Favourite child? https://t.co/Bi1cIzc7Du";1.0;en;London, England;Paddington, London, United Kingdom
23644881;BoodaFrench;Thu Apr 19 17:24:12 +0000 2018;1524158652796;"Don't look into the eyes unless you wanna fall in love ?.
Photo by @jaestorer the Don… https://t.co/QC0LyXY662";1.0;en;Ipswich;51.526, -0.078
21723;Nico_Macdonald;Thu Apr 19 17:24:19 +0000 2018;1524158659845;Google's algorithms are nowhere near as powerful as the biases between our ears, argues @JamieJBartlett at #RSATech… https://t.co/Bw1QvOn50j;2.0;en;London, United Kingdom;51.50949326, -0.12285793
707435576;HMrsJ;Thu Apr 19 17:24:21 +0000 2018;1524158661911;@RAFpolicedog Never liked him, ugly twat-face;2.0;en; Norfolk;East, England, United Kingdom
3026694029;Trussle;Thu Apr 19 17:24:25 +0000 2018;1524158665385;Welcome @t_blom, CEO of @monzo to #TrussleTalks! The team are poised with their questions ? https://t.co/KNYGeHiC8P;6.0;en;London, England;Islington, London, United Kingdom
100078732;TheLilyGerm;Thu Apr 19 17:24:33 +0000 2018;1524158673432;Leaving now after a productive days work in the studio on this #wip !! All coming together for the upcoming perform… https://t.co/kq2Uqq9bCs;1.0;en;London;Lewisham, London, United Kingdom
344111859;FErpinar;Thu Apr 19 17:24:34 +0000 2018;1524158674662;From now on it will only be Frank first - Frank first. Or Knight Frank. Or Day and Night. Or a… https://t.co/BEjpZf0WQs;1.0;en;Hamburg;51.517395, -0.177476
188646999;buttersduck;Thu Apr 19 17:24:34 +0000 2018;1524158674868;While you folk are getting excited for ‘Sundress Season’, I have got the fear of God in me because it’s ‘The Summer… https://t.co/qFpcXAKIq8;1.0;en;London, England;Southall, London, United Kingdom
1002805465;harriet_wc;Thu Apr 19 17:24:43 +0000 2018;1524158683772;Funzing are running a 30% off promotion for 72 hours on 6 if their talks, one of which is mine on Monday on how to… https://t.co/IsahxqXWD5;1.0;en;London;Croydon, London, United Kingdom
496807073;horanstuft;Thu Apr 19 17:24:43 +0000 2018;1524158683743;Campo di pringles e spremuta d’arancia;5.0;it;London, England;East Ham, London, Regno Unito
860105478;rhiannon_sufc;Thu Apr 19 17:24:46 +0000 2018;1524158686565;Dusk by @SGLewis_ is honestly such a good album. Delightful x;1.0;en;Essex ;Romford, London, United Kingdom
276333346;ilyananisa;Thu Apr 19 17:24:48 +0000 2018;1524158688147;#fakenews https://t.co/UHetzgxRa5;1.0;und;Malaysia;Paddington, London, United Kingdom
212627557;alsy01;Thu Apr 19 17:24:52 +0000 2018;1524158692671;"On my walk home I found #Pinkadam joining the #realresolutions team on a #phonebox 
#pinkadam… https://t.co/aL2CxsVKNk";1.0;en;Teynham, Kent UK;51.43446329, -0.21422375
949708994;GreatorexDavid;Thu Apr 19 17:24:54 +0000 2018;1524158694619;On our way to @HiltonHotels Park Lane for another year at @WorldPhotoOrg #2018 ??;1.0;en;London UK;Camden Town, London, United Kingdom
550402584;shazildoole;Thu Apr 19 17:24:55 +0000 2018;1524158695019;@sadiaacee *laughs in Bipolar British weather*;2.0;en;London, England;Ilford, London, United Kingdom
18629559;seddso;Thu Apr 19 17:25:01 +0000 2018;1524158701889;At Euston , ready to get train home, absolutely staggered at the skill of f women clippetty clopping around in heel… https://t.co/CL8qv8mGuL;1.0;en;UK ;Euston Station, United Kingdom
2176233514;TerryKandylis;Thu Apr 19 17:25:07 +0000 2018;1524158707974;@pistewino @67pallmall We miss you;1.0;en;London;London, England, United Kingdom
3616757776;Beacon_Patrol;Thu Apr 19 17:25:09 +0000 2018;1524158709153;Responding to an #IntruderAlarm in #Brighton;1.0;en;Burgess Hill, England;South East, England, United Kingdom
712658020;roberthope10;Thu Apr 19 17:25:09 +0000 2018;1524158709777;Today's Office - very interesting day! https://t.co/mDM0dyNlDp;1.0;en;Sunderland, England;The National Tennis Centre, United Kingdom
930243750;frederickchespy;Thu Apr 19 17:25:10 +0000 2018;1524158710755;@jeremycorbyn  So your a sepia painted conservative, I'm so disappointed here's me thinking you were a revolutionary Democratic Socialist.;2.0;en;Gillingham Kent;Camden Town, London, United Kingdom
50993126;amjadmsaleem;Thu Apr 19 17:25:11 +0000 2018;1524158711465;Interesting article. Also the flip side is that BME charities also need to reflect this diversity in their… https://t.co/1C92f2W1tx;1.0;en;Geneva, Switzerland;London, England, United Kingdom
22366045;ar53na1;Thu Apr 19 17:25:11 +0000 2018;1524158711768;It’s arrived. #videoediting #acer #laptop #davegdesigns #youtube @ Croydon, United Kingdom https://t.co/r9jC0SAv2D;2.0;en;Croydon;51.3727, -0.1099
55398296;CmkWoodywood;Thu Apr 19 17:25:11 +0000 2018;1524158711843;@JohnKennedy @TootingTram I’m not sure my Dad would appreciate this art? ?;2.0;en;hard to know;West Molesey, South East, United Kingdom
102511298;TomGaneCFM;Thu Apr 19 17:25:14 +0000 2018;1524158714713;Sunny park day two feat. @great_cynics https://t.co/YJoIp4kjFd;2.0;en;;Poplar, London, United Kingdom
339146058;RachelYoung13;Thu Apr 19 17:25:19 +0000 2018;1524158719698;People that don't take their backpacks off on busy trains are the actual devil.;1.0;en;Harpenden;Camden Town, London, United Kingdom
521702399;x_chantelleeee;Thu Apr 19 17:25:20 +0000 2018;1524158720083;Definitely went back to work too soon! In sooo much pain??? so glad my boss let me go early, he could see how much… https://t.co/41x580adIH;4.0;en;Greenwich;Crayford, London, United Kingdom
71784063;meepimaud;Thu Apr 19 17:25:21 +0000 2018;1524158721848;@MelodiousClunk You know what they mean by Asian but I’ll give it a go. Thanks, dudesse.;1.0;en;London, UK;Hackney, London, United Kingdom
34656937;romidivito;Thu Apr 19 17:25:22 +0000 2018;1524158722358;@oldenglishinns #yeoldedswan Lovely beer garden. Shit, rude service.;1.0;en;South London;Esher, South East, United Kingdom
